achat_id,client_id,produit,catégorie,quantité,prix_unitaire,montant_total,achat_effectue,segment,date_achat,retour,note_satisfaction,propension_achat,canal_achat,moyen_paiement,campagne_marketing,nom,âge,sexe,ville
160,C20497,Marteau,Bricolage,4,79869,319476,1,Champions,2022-03-23,0,3,0.17,Magasin,Mobile Money,Non,Christine Gay,41,F,Yaoundé
161,C30840,Lait en poudre,Alimentaire,3,638,1914,1,À risque,2023-01-20,0,3,0.8,Magasin,Mobile Money,Oui,Luc-Arthur Hamon,52,M,Douala
162,C53173,Riz 5kg,Alimentaire,1,4055,4055,1,À risque,2020-02-21,0,3,0.44,Magasin,Mobile Money,Non,Augustin Paul,29,F,Yaoundé
163,C18171,Crayon,Papeterie,1,17069,17069,1,À risque,2023-12-23,0,4,0.06,Magasin,Mobile Money,Non,Christophe Fischer,44,M,Yaoundé
164,C50723,Gel douche,Hygiène,5,1694,8470,1,À risque,2022-11-21,0,2,0.28,En ligne,Espèces,Non,Margaret-Charlotte Berger,21,F,Douala
165,C21062,Stylo,Papeterie,4,14737,58948,1,À risque,2022-05-15,0,4,0.2,Magasin,Mobile Money,Non,Patrick Lejeune,51,M,Douala
166,C32385,Biscuits,Alimentaire,5,1594,7970,1,À risque,2021-02-28,0,1,0.01,Magasin,Carte bancaire,Non,Camille Vidal,43,M,Yaoundé
167,C35740,Riz 5kg,Alimentaire,4,4456,17824,1,Potentiels,2020-02-06,0,3,0.38,Magasin,Mobile Money,Non,Frédérique Chauveau-Guillot,63,F,Douala
168,C55569,Réfrigérateur,Électroménager,4,102349,409396,1,Fidèles,2020-02-12,0,1,0.87,Mobile,Carte bancaire,Oui,Colette Martins,53,F,Yaoundé
169,C38007,Lait en poudre,Alimentaire,1,572,572,1,Potentiels,2019-02-05,0,4,0.61,Magasin,Mobile Money,Non,Laure Evrard,43,F,Yaoundé
170,C07551,Recharge mobile,Services,1,67529,67529,1,Perdus,2023-11-16,0,3,0.56,Mobile,Espèces,Non,Agathe Cohen,66,F,Yaoundé
171,C32646,Cuisinière,Électroménager,4,27494,109976,1,Perdus,2020-02-08,0,3,0.47,En ligne,Carte bancaire,Non,Nath Daniel du Verdier,39,F,Yaoundé
172,C26373,Marteau,Bricolage,5,56568,282840,1,Perdus,2022-09-04,0,3,0.05,Magasin,Espèces,Oui,Thomas Martineau,32,M,Douala
173,C30253,Télévision,Électronique,1,246891,246891,1,Champions,2020-10-09,0,4,0.05,Magasin,Mobile Money,Oui,Margaux Le Tanguy,44,M,Yaoundé
174,C09896,Huile 1L,Alimentaire,1,2238,2238,1,Champions,2023-04-07,0,1,0.13,En ligne,Mobile Money,Non,Thomas Roux,37,M,Douala
175,C35662,Marteau,Bricolage,5,53447,267235,1,Potentiels,2020-03-02,0,2,0.88,Magasin,Mobile Money,Non,Christine Coulon,26,F,Douala
176,C14396,Crayon,Papeterie,1,14149,14149,1,Champions,2023-10-03,0,4,0.92,Mobile,Espèces,Non,Nicolas Raynaud,29,F,Douala
177,C55802,Crayon,Papeterie,2,937,1874,1,Perdus,2023-06-18,0,3,0.0,Mobile,Espèces,Non,Lucas Lopez,32,F,Douala
178,C00828,Lait en poudre,Alimentaire,5,2769,13845,1,À risque,2023-12-29,0,2,0.5,Magasin,Carte bancaire,Non,Élodie Fernandes,45,M,Douala
179,C21796,Chaise,Maison,1,19243,19243,1,Perdus,2021-09-27,0,4,0.57,Magasin,Mobile Money,Non,Martin Legendre,43,F,Yaoundé
180,C48010,Lait en poudre,Alimentaire,4,4516,18064,1,Perdus,2021-11-05,0,4,0.92,Magasin,Espèces,Oui,Laurence Colin,57,F,Bertoua
181,C37128,Lait en poudre,Alimentaire,3,3858,11574,1,Fidèles,2021-11-06,0,4,0.91,Magasin,Mobile Money,Oui,Jeannine Le Gaudin,58,M,Douala
182,C27484,Sirop toux,Santé,4,47261,189044,1,À risque,2021-04-26,0,2,0.15,Magasin,Carte bancaire,Non,Frédéric Robert du Klein,69,F,Bertoua
183,C04879,Forfait Internet,Services,1,10790,10790,1,Potentiels,2023-11-27,0,2,0.84,Magasin,Carte bancaire,Non,Agathe du Bruneau,31,F,Yaoundé
184,C36721,Recharge mobile,Services,3,71505,214515,1,Fidèles,2022-08-08,0,4,0.14,En ligne,Espèces,Non,Gérard Parent-Briand,47,F,Yaoundé
185,C03443,Jus naturel,Alimentaire,1,3304,3304,1,À risque,2022-02-09,0,5,0.95,Magasin,Mobile Money,Oui,Élodie Leleu du Boulay,45,M,Bafoussam
186,C36789,Tournevis,Bricolage,4,9258,37032,1,Potentiels,2019-10-18,0,4,0.18,Magasin,Carte bancaire,Non,Susan Hamel,41,M,Douala
187,C08732,Matelas,Maison,4,118005,472020,1,À risque,2019-04-03,0,3,0.92,En ligne,Mobile Money,Oui,Augustin Salmon,29,F,Yaoundé
188,C51276,Paracétamol,Santé,4,49743,198972,1,Potentiels,2023-02-06,0,3,0.25,Mobile,Mobile Money,Non,Jean-Nicolas Lefèvre,50,F,Douala
189,C11027,Casque audio,Électronique,1,300695,300695,1,Perdus,2019-12-13,0,1,0.18,Magasin,Mobile Money,Non,Céline Texier-Gomes,60,F,Garoua
190,C51574,Lait en poudre,Alimentaire,2,4217,8434,1,Perdus,2022-06-13,0,3,0.85,Magasin,Mobile Money,Non,Édouard-Olivier Aubry,26,F,Yaoundé
191,C31167,Sac à main,Textile,5,74160,370800,1,Fidèles,2020-02-29,0,5,0.94,En ligne,Mobile Money,Non,Amélie Bonnin,35,M,Maroua
192,C10743,Riz 5kg,Alimentaire,5,4149,20745,1,Champions,2023-02-06,0,3,0.2,Magasin,Mobile Money,Non,Catherine Legrand,35,F,Yaoundé
193,C58175,Rideaux,Maison,1,139615,139615,1,Perdus,2021-04-27,0,3,0.82,En ligne,Espèces,Oui,Élodie Lebrun,40,F,Douala
194,C45424,Vitamines,Santé,5,1180,5900,1,Champions,2022-02-22,0,1,0.64,Mobile,Espèces,Non,Nicolas Hoarau,30,F,Douala
195,C47435,Matelas,Maison,5,13234,66170,1,À risque,2021-09-26,1,2,0.16,En ligne,Mobile Money,Oui,Alfred Faivre,41,F,Bafoussam
196,C56842,Recharge mobile,Services,4,1222,4888,1,Perdus,2019-08-16,0,1,0.76,Mobile,Mobile Money,Non,Arthur-Olivier Leclercq,37,F,Yaoundé
197,C54427,Crayon,Papeterie,3,11845,35535,1,Champions,2023-08-23,0,2,0.39,Magasin,Espèces,Non,Amélie Georges,62,F,Douala
198,C59274,Savon,Hygiène,1,6850,6850,1,À risque,2022-05-28,0,3,0.74,Magasin,Mobile Money,Non,Joseph Vallée,69,M,Garoua
199,C29874,Huile 1L,Alimentaire,3,4301,12903,1,À risque,2020-11-20,0,2,0.02,Magasin,Espèces,Oui,Théophile du Clerc,68,M,Ngaoundéré
200,C44497,Riz 5kg,Alimentaire,5,1733,8665,1,À risque,2019-07-07,0,3,0.44,Magasin,Mobile Money,Oui,Auguste Thierry,49,M,Douala
201,C17700,Lait infantile,Santé,3,22879,68637,1,Perdus,2019-06-19,0,5,0.88,En ligne,Espèces,Non,Sophie-Bernadette Dubois,50,F,Bertoua
202,C17913,Huile 1L,Alimentaire,3,1746,5238,1,À risque,2022-08-12,0,5,0.4,Mobile,Espèces,Non,Dominique Faivre,24,F,Yaoundé
203,C12051,Crayon,Papeterie,5,19834,99170,1,Champions,2021-08-18,0,2,0.27,Mobile,Mobile Money,Non,Maurice Meunier,48,M,Douala
204,C04718,Réfrigérateur,Électroménager,3,202319,606957,1,Potentiels,2023-02-17,0,1,0.8,Magasin,Mobile Money,Non,Anaïs Normand,45,M,Yaoundé
205,C29092,Recharge mobile,Services,5,98248,491240,1,Champions,2021-03-07,0,3,0.56,Magasin,Espèces,Non,Tristan Paul,39,F,Garoua
206,C45821,Chemise,Textile,1,39764,39764,1,Perdus,2023-04-30,0,1,0.02,En ligne,Carte bancaire,Oui,Marcel Chevallier,42,F,Maroua
207,C06184,Gel douche,Hygiène,5,675,3375,1,Fidèles,2022-04-12,0,3,0.74,Mobile,Mobile Money,Non,Nicolas Bourgeois,34,M,Douala
208,C43020,Huile 1L,Alimentaire,1,4172,4172,1,À risque,2021-02-01,0,1,0.62,En ligne,Mobile Money,Oui,Patricia Pasquier-Louis,35,M,Douala
209,C25224,Télévision,Électronique,1,321708,321708,1,Potentiels,2022-08-18,0,4,0.94,Magasin,Mobile Money,Oui,Catherine Blanchet,57,F,Douala
210,C56096,Sirop toux,Santé,5,11551,57755,1,Fidèles,2019-10-20,0,2,0.3,En ligne,Espèces,Non,Thibaut Voisin,54,M,Douala
211,C12055,Cuisinière,Électroménager,3,53312,159936,1,Perdus,2020-04-06,0,5,0.75,Mobile,Carte bancaire,Non,Maurice Delattre,52,F,Bertoua
212,C46623,Shampoing,Hygiène,1,4592,4592,1,Fidèles,2020-04-04,0,2,0.15,Magasin,Mobile Money,Oui,Victor de la Marin,36,M,Bafoussam
213,C33811,Ordinateur portable,Électronique,1,275188,275188,1,Potentiels,2019-07-18,0,2,0.94,Mobile,Carte bancaire,Oui,Marianne Grenier du Dumas,55,F,Bertoua
214,C03474,Recharge mobile,Services,2,27795,55590,1,Fidèles,2020-08-13,0,2,0.24,Mobile,Mobile Money,Non,Matthieu Monnier,41,M,Yaoundé
215,C17504,Biscuits,Alimentaire,5,790,3950,1,À risque,2021-07-09,0,3,0.64,En ligne,Espèces,Non,Astrid Moreno,52,M,Maroua
216,C18918,Peinture,Bricolage,2,7859,15718,1,Fidèles,2023-02-05,0,5,0.04,En ligne,Mobile Money,Oui,Benjamin Cousin Le Pinto,57,M,Ngaoundéré
217,C29838,Lait infantile,Santé,1,13218,13218,1,Potentiels,2023-02-24,0,5,0.65,Magasin,Espèces,Oui,Denis du Jacquet,31,F,Bafoussam
218,C18023,Biscuits,Alimentaire,1,2517,2517,1,Fidèles,2019-08-17,0,5,0.4,En ligne,Mobile Money,Non,François Royer,38,F,Garoua
219,C36108,Vitamines,Santé,5,34113,170565,1,Perdus,2023-01-21,0,2,0.88,En ligne,Espèces,Non,Lucie Benoit,62,M,Yaoundé
220,C41949,Vitamines,Santé,3,15508,46524,1,À risque,2019-04-22,0,4,0.67,Magasin,Mobile Money,Non,Augustin Aubert,27,F,Douala
221,C27035,Huile 1L,Alimentaire,5,4394,21970,1,À risque,2020-02-28,0,4,0.01,Magasin,Espèces,Oui,Mathilde Moreno,25,F,Douala
0,C13394,Dentifrice,Hygiène,0,0,0,0,Potentiels,2023-01-01,0,4,0.78,0,Mobile Money,Oui,Maggie Bonnin,67,F,Douala
222,C40604,Lait en poudre,Alimentaire,3,969,2907,1,Perdus,2019-12-08,0,2,0.83,Magasin,Espèces,Oui,Alexandre Bodin,51,M,Yaoundé
223,C00699,Casque audio,Électronique,5,256373,1281865,1,Potentiels,2022-07-21,0,2,0.57,En ligne,Mobile Money,Non,Emmanuel Le Goff,39,M,Bertoua
224,C04142,Dentifrice,Hygiène,3,6102,18306,1,Fidèles,2020-11-07,0,4,0.96,Magasin,Espèces,Oui,Jean-Xavier Ferreira,19,M,Douala
225,C15613,Forfait Internet,Services,5,69282,346410,1,Perdus,2020-11-03,0,3,0.63,En ligne,Mobile Money,Non,Suzanne Leduc,29,F,Douala
226,C06864,Jus naturel,Alimentaire,1,2712,2712,1,Potentiels,2021-05-19,1,2,0.66,En ligne,Carte bancaire,Non,Louise Rey du Colin,62,M,Douala
227,C59870,Lait infantile,Santé,2,14121,28242,1,Potentiels,2019-01-06,0,4,0.13,Magasin,Mobile Money,Non,Monique Albert,31,M,Douala
228,C03166,Crayon,Papeterie,2,1558,3116,1,Fidèles,2020-07-14,0,4,0.51,Magasin,Espèces,Oui,Monique Masson,34,F,Douala
229,C50716,Cartable,Papeterie,3,7931,23793,1,Fidèles,2021-10-29,0,5,0.15,Magasin,Mobile Money,Non,Isaac Torres,30,F,Yaoundé
230,C09336,Télévision,Électronique,4,95431,381724,1,Champions,2021-02-22,0,3,0.06,Mobile,Mobile Money,Non,Lucas-William Brunel,25,F,Douala
231,C31751,Mixeur,Électroménager,5,266763,1333815,1,Perdus,2022-07-18,0,4,0.34,En ligne,Mobile Money,Non,Martine Gauthier,30,F,Bafoussam
232,C35497,Biscuits,Alimentaire,2,708,1416,1,Perdus,2019-01-25,0,1,0.66,Magasin,Carte bancaire,Non,Amélie Georges Le Barbier,58,M,Douala
233,C35706,Marteau,Bricolage,5,34153,170765,1,À risque,2019-06-08,0,3,0.33,En ligne,Mobile Money,Non,Maryse du Hardy,43,F,Douala
234,C19902,Sac à main,Textile,5,45194,225970,1,À risque,2023-03-05,0,1,0.94,Magasin,Mobile Money,Non,Augustin de Collet,48,M,Yaoundé
235,C04156,Smartphone,Électronique,5,104013,520065,1,À risque,2021-12-11,0,2,0.82,Magasin,Espèces,Oui,Benjamin Lebreton,56,M,Yaoundé
0,C45437,Lait en poudre,Alimentaire,0,0,0,0,Perdus,2019-11-25,0,5,0.32,0,Mobile Money,Oui,Guy Payet,64,M,Douala
236,C37917,Stylo,Papeterie,3,8952,26856,1,Perdus,2020-05-15,0,1,0.02,Mobile,Espèces,Oui,Denis Bonnin,41,F,Yaoundé
237,C14972,Télévision,Électronique,5,185436,927180,1,Potentiels,2020-08-23,0,3,0.74,Magasin,Espèces,Non,Marcelle Le Lucas,69,M,Yaoundé
238,C54855,Abonnement Canal+,Services,5,25000,125000,1,Potentiels,2021-10-15,0,2,0.59,Magasin,Mobile Money,Non,Laurence Maury-Charles,34,M,Yaoundé
239,C54440,Chaussures,Textile,3,50877,152631,1,Champions,2019-01-26,0,2,0.08,Magasin,Mobile Money,Non,Hugues Hervé,60,M,Douala
240,C42213,Huile 1L,Alimentaire,2,1237,2474,1,À risque,2021-03-24,0,1,0.93,Magasin,Mobile Money,Oui,Audrey Maillet,25,M,Douala
241,C13880,Stylo,Papeterie,2,10260,20520,1,Fidèles,2023-03-12,0,4,0.81,En ligne,Mobile Money,Non,Olivie Le Delahaye,36,M,Yaoundé
242,C52271,Cuisinière,Électroménager,5,136506,682530,1,Potentiels,2022-03-02,0,1,0.21,En ligne,Espèces,Non,Christine du Teixeira,34,M,Yaoundé
243,C33615,Biscuits,Alimentaire,5,4299,21495,1,Perdus,2019-03-31,0,1,0.89,Mobile,Espèces,Oui,Anne Wagner de la Poulain,29,F,Yaoundé
244,C06017,Abonnement Canal+,Services,5,5000,25000,1,Perdus,2022-05-09,0,5,0.05,En ligne,Mobile Money,Non,Margaux Rivière,36,F,Douala
245,C57447,Stylo,Papeterie,3,11546,34638,1,Perdus,2022-01-12,1,1,0.03,Magasin,Carte bancaire,Non,Mathilde-Hélène Barthelemy,50,F,Bertoua
246,C02031,Cuisinière,Électroménager,3,248645,745935,1,À risque,2022-08-05,0,1,0.75,Magasin,Mobile Money,Non,Brigitte Leleu-Vincent,63,M,Yaoundé
247,C48866,Forfait Internet,Services,3,52950,158850,1,À risque,2020-10-21,0,2,0.42,En ligne,Mobile Money,Non,Véronique Ferrand,38,F,Yaoundé
248,C27780,Pantalon,Textile,1,57369,57369,1,Champions,2022-12-16,0,3,0.7,Magasin,Mobile Money,Non,Céline-Suzanne Bazin,41,F,Douala
249,C16265,Ordinateur portable,Électronique,1,484040,484040,1,Perdus,2020-12-24,0,4,0.25,Magasin,Mobile Money,Non,Camille Perret,62,F,Bafoussam
250,C51540,Savon,Hygiène,5,1537,7685,1,Potentiels,2021-04-24,0,2,0.64,Magasin,Mobile Money,Non,Adèle Le Gall,36,F,Yaoundé
251,C45694,Chaussures,Textile,4,97055,388220,1,Champions,2019-07-17,0,4,0.02,Magasin,Espèces,Non,Pierre Henry,19,M,Douala
252,C36316,Savon,Hygiène,1,3137,3137,1,Potentiels,2020-09-18,0,3,0.13,Magasin,Carte bancaire,Non,Victoire Hebert,34,F,Maroua
253,C24671,Chaussures,Textile,5,91317,456585,1,Potentiels,2023-01-14,0,5,0.32,Mobile,Mobile Money,Non,Simone Bouchet-Maillard,48,F,Yaoundé
254,C02027,Casque audio,Électronique,4,279512,1118048,1,Perdus,2022-01-07,0,1,0.02,En ligne,Mobile Money,Non,Brigitte Laurent,38,F,Yaoundé
255,C22573,Chaussures,Textile,2,45062,90124,1,Perdus,2021-06-07,0,1,0.05,Magasin,Espèces,Non,Monique Lemoine,28,M,Ngaoundéré
256,C23304,Lait en poudre,Alimentaire,5,843,4215,1,Fidèles,2021-06-02,0,4,0.06,Magasin,Espèces,Non,Michel de la Julien,49,M,Yaoundé
257,C29129,Huile 1L,Alimentaire,3,1159,3477,1,Perdus,2021-11-13,1,2,0.87,Magasin,Mobile Money,Non,Paul-Hugues Lebreton,43,F,Yaoundé
258,C20347,Gel douche,Hygiène,2,823,1646,1,Perdus,2023-02-26,0,5,0.01,Magasin,Espèces,Non,Antoine Morel de Weber,59,M,Bertoua
259,C06809,Forfait Internet,Services,1,53939,53939,1,Champions,2020-11-14,0,1,0.84,En ligne,Mobile Money,Non,Étienne-Hugues Garnier,69,M,Yaoundé
260,C15752,Sirop toux,Santé,1,26297,26297,1,Fidèles,2019-11-16,0,3,0.7,Magasin,Espèces,Non,Pénélope Delahaye,20,M,Ngaoundéré
261,C16148,Chaussures,Textile,1,3140,3140,1,À risque,2020-12-16,0,5,0.05,En ligne,Mobile Money,Non,Cécile Leduc-Clément,56,F,Ngaoundéré
262,C26743,Biscuits,Alimentaire,3,1055,3165,1,À risque,2019-11-02,1,2,0.51,Magasin,Mobile Money,Non,Christophe Germain de la Legendre,45,F,Maroua
263,C40590,Cuisinière,Électroménager,2,120092,240184,1,Potentiels,2019-08-18,0,2,0.42,Magasin,Mobile Money,Non,Gabriel Chauveau de la François,36,F,Douala
264,C49822,Lait en poudre,Alimentaire,4,1607,6428,1,Perdus,2022-04-16,0,3,0.0,Magasin,Mobile Money,Non,Charles Petitjean du Fleury,60,F,Yaoundé
265,C52985,Riz 5kg,Alimentaire,4,628,2512,1,Fidèles,2022-01-11,0,4,0.85,Magasin,Mobile Money,Non,Thibaut Texier,41,M,Douala
266,C45295,Biscuits,Alimentaire,4,1055,4220,1,À risque,2020-09-23,0,4,0.29,Magasin,Mobile Money,Non,Christophe Garnier,25,M,Yaoundé
267,C22813,Crayon,Papeterie,4,5818,23272,1,À risque,2021-02-27,0,3,0.29,En ligne,Espèces,Non,Lucy-Anouk Gros,58,M,Douala
268,C14386,Réfrigérateur,Électroménager,5,120276,601380,1,Fidèles,2021-09-28,0,1,0.5,Magasin,Mobile Money,Non,Nicole Coulon de Bailly,30,F,Douala
269,C33493,Matelas,Maison,2,63945,127890,1,Potentiels,2023-04-29,0,2,0.92,Magasin,Mobile Money,Non,Zacharie Jean,23,M,Yaoundé
0,C08589,Huile 1L,Alimentaire,0,0,0,0,À risque,2019-08-13,0,4,0.85,0,Mobile Money,Non,Lucy Petit,65,F,Douala
270,C23403,Jus naturel,Alimentaire,2,4161,8322,1,Fidèles,2023-07-01,0,5,0.34,En ligne,Mobile Money,Non,Christophe Gomez,68,F,Yaoundé
271,C01525,Lait en poudre,Alimentaire,5,1491,7455,1,Champions,2023-06-20,0,4,0.64,En ligne,Mobile Money,Oui,Marie Le Dupuis,27,F,Douala
272,C07751,Ciment,Bricolage,3,53854,161562,1,Fidèles,2019-08-24,0,4,0.53,Magasin,Espèces,Oui,Gilbert Aubry,34,F,Douala
273,C52954,Biscuits,Alimentaire,2,1095,2190,1,Fidèles,2019-03-19,0,3,0.01,Magasin,Mobile Money,Non,Cécile Guérin,23,M,Yaoundé
0,C36033,Marteau,Bricolage,0,0,0,0,À risque,2023-05-28,0,3,0.12,0,Mobile Money,Oui,Zacharie-Timothée Renard,56,F,Bafoussam
274,C07920,Riz 5kg,Alimentaire,1,3376,3376,1,Perdus,2022-04-10,0,3,0.48,Magasin,Carte bancaire,Non,Valérie Hardy,35,F,Yaoundé
275,C49093,Smartphone,Électronique,3,271366,814098,1,Perdus,2022-04-16,0,4,0.17,Magasin,Mobile Money,Non,Paul Paul,50,F,Douala
0,C12569,Savon,Hygiène,0,0,0,0,Perdus,2023-07-25,0,1,0.1,0,Carte bancaire,Non,Émile Besnard Le Charpentier,24,F,Yaoundé
276,C43485,Dentifrice,Hygiène,3,2968,8904,1,Perdus,2019-12-19,0,2,0.41,En ligne,Mobile Money,Oui,Julien Guillou,39,F,Yaoundé
277,C20158,Forfait Internet,Services,1,19606,19606,1,Champions,2021-03-16,0,4,0.25,Magasin,Espèces,Non,Laure Cohen,67,F,Yaoundé
278,C21837,Shampoing,Hygiène,5,4403,22015,1,Perdus,2022-05-23,0,1,0.81,Magasin,Mobile Money,Non,Laurent Lamy,48,M,Douala
0,C06353,Jus naturel,Alimentaire,0,0,0,0,Potentiels,2022-05-31,0,1,0.51,0,Espèces,Non,Anne Lejeune,38,M,Douala
279,C54606,Jus naturel,Alimentaire,5,876,4380,1,Potentiels,2019-05-05,0,2,0.88,En ligne,Mobile Money,Non,Victoire-Michèle Rousset,56,F,Douala
280,C39004,Sac à main,Textile,5,41609,208045,1,Fidèles,2022-01-12,0,3,0.88,En ligne,Mobile Money,Oui,Honoré Pichon-Legrand,20,M,Bafoussam
281,C42491,Smartphone,Électronique,4,80492,321968,1,À risque,2020-08-20,0,1,0.64,En ligne,Espèces,Oui,Marthe Diaz,23,M,Douala
282,C07517,Riz 5kg,Alimentaire,1,2810,2810,1,Perdus,2019-02-23,0,4,0.67,En ligne,Carte bancaire,Non,Gabrielle Hebert,52,M,Douala
283,C05451,Sirop toux,Santé,3,26656,79968,1,À risque,2022-07-15,0,1,0.93,En ligne,Mobile Money,Non,Emmanuel Maurice,37,F,Douala
284,C03137,Huile 1L,Alimentaire,2,1217,2434,1,Fidèles,2021-09-20,0,2,0.6,Magasin,Espèces,Oui,Michel Georges,36,M,Yaoundé
285,C33389,Sac à main,Textile,2,57169,114338,1,Potentiels,2021-04-29,0,4,0.46,Magasin,Carte bancaire,Non,Gabrielle-Camille Moreau,32,F,Yaoundé
286,C36080,Jus naturel,Alimentaire,5,521,2605,1,À risque,2022-11-18,0,3,0.29,Magasin,Mobile Money,Non,Vincent Julien,49,F,Ngaoundéré
287,C28110,Mixeur,Électroménager,5,226761,1133805,1,Champions,2023-03-02,0,3,0.71,En ligne,Mobile Money,Oui,Marine Mary,54,M,Yaoundé
288,C56636,Gel douche,Hygiène,2,4572,9144,1,Potentiels,2023-03-25,0,5,0.68,En ligne,Mobile Money,Oui,Aurélie Barre,22,M,Yaoundé
289,C20013,Paracétamol,Santé,5,33760,168800,1,Champions,2019-08-09,0,3,0.9,Magasin,Carte bancaire,Non,Julien-Thomas Antoine,22,F,Ngaoundéré
290,C06107,Jus naturel,Alimentaire,5,4596,22980,1,Perdus,2023-05-22,0,5,0.87,En ligne,Mobile Money,Non,Gabrielle-Sophie Laporte,45,M,Yaoundé
291,C50566,Lait en poudre,Alimentaire,2,4199,8398,1,Potentiels,2021-02-13,0,2,0.79,Magasin,Mobile Money,Oui,Thibault Fleury,29,M,Douala
292,C10242,Crayon,Papeterie,2,8643,17286,1,Fidèles,2020-05-31,0,1,0.76,Magasin,Mobile Money,Non,Lucy Gosselin de la Denis,52,F,Maroua
293,C31208,Lait en poudre,Alimentaire,2,2101,4202,1,Champions,2020-01-10,0,1,0.85,Magasin,Mobile Money,Non,Virginie Maillard,48,F,Yaoundé
294,C56361,Chaise,Maison,2,81327,162654,1,Fidèles,2019-02-07,0,4,0.1,Magasin,Espèces,Oui,Patrick Brunel,25,F,Ngaoundéré
295,C45172,Télévision,Électronique,1,183094,183094,1,Potentiels,2019-06-24,0,2,0.57,Magasin,Mobile Money,Non,Raymond Potier,25,M,Douala
296,C16958,Lait en poudre,Alimentaire,1,3791,3791,1,À risque,2023-11-28,0,2,0.79,Magasin,Mobile Money,Non,Susan Guibert-Pages,63,F,Douala
297,C30106,Forfait Internet,Services,1,65576,65576,1,Potentiels,2019-07-29,0,2,0.7,Magasin,Mobile Money,Non,Margaud Lelièvre,59,F,Douala
298,C50636,Recharge mobile,Services,4,94789,379156,1,À risque,2022-08-12,0,3,0.68,Magasin,Mobile Money,Non,Anastasie-Nath Dupont,37,M,Yaoundé
299,C56377,Jus naturel,Alimentaire,4,3093,12372,1,Fidèles,2023-06-05,0,2,0.38,Magasin,Mobile Money,Non,Andrée-Antoinette Colin,69,F,Bafoussam
300,C57660,Jus naturel,Alimentaire,4,4303,17212,1,Fidèles,2021-07-06,0,3,0.48,Mobile,Mobile Money,Non,Joseph Becker,65,M,Bafoussam
301,C06079,Lait en poudre,Alimentaire,3,2361,7083,1,Champions,2023-07-19,0,2,0.5,En ligne,Espèces,Non,Emmanuel Clément-Gomez,52,F,Yaoundé
302,C53221,Jus naturel,Alimentaire,5,1634,8170,1,Perdus,2020-12-26,0,1,0.0,En ligne,Mobile Money,Non,William Thomas,51,F,Douala
303,C24429,Chaussures,Textile,5,88610,443050,1,Champions,2022-03-21,0,2,0.51,En ligne,Espèces,Non,Gérard Guyon,52,F,Douala
304,C46905,Huile 1L,Alimentaire,1,735,735,1,Fidèles,2023-10-20,0,1,0.78,Mobile,Mobile Money,Non,Renée du Boucher,49,F,Bafoussam
305,C24846,Peinture,Bricolage,1,66267,66267,1,Perdus,2022-03-04,0,2,0.2,Magasin,Carte bancaire,Non,Susanne Valette,33,M,Yaoundé
306,C58621,Biscuits,Alimentaire,3,3464,10392,1,Potentiels,2021-01-25,0,3,0.54,Magasin,Espèces,Non,Daniel Ollivier,54,M,Yaoundé
307,C18969,Huile 1L,Alimentaire,4,2266,9064,1,Potentiels,2023-04-03,0,2,0.86,Mobile,Mobile Money,Non,Philippine Bailly,40,F,Yaoundé
0,C14780,Télévision,Électronique,0,0,0,0,Fidèles,2021-10-10,0,3,0.51,0,Mobile Money,Non,Étienne Marin,58,F,Yaoundé
308,C10136,Riz 5kg,Alimentaire,1,1777,1777,1,Fidèles,2023-02-03,0,5,0.54,Magasin,Mobile Money,Oui,Jacques Bodin,50,M,Douala
309,C24297,Pantalon,Textile,4,39755,159020,1,Potentiels,2023-09-26,0,3,0.54,Magasin,Espèces,Non,Isabelle Bigot,42,M,Yaoundé
310,C48829,Tournevis,Bricolage,1,5281,5281,1,Potentiels,2019-08-07,0,5,0.48,Magasin,Espèces,Non,Lucas Hardy,31,M,Maroua
311,C40894,Shampoing,Hygiène,1,6857,6857,1,Perdus,2023-02-19,0,1,0.18,En ligne,Espèces,Non,Jacques Torres,40,M,Yaoundé
312,C06487,Huile 1L,Alimentaire,2,4704,9408,1,Champions,2019-12-31,0,5,0.19,Magasin,Mobile Money,Non,Martin-Augustin Rodrigues,24,F,Yaoundé
313,C01094,Chaise,Maison,1,57668,57668,1,Potentiels,2021-12-26,1,1,0.99,En ligne,Carte bancaire,Non,Olivier Bourgeois,37,M,Garoua
314,C13841,Ordinateur portable,Électronique,2,36716,73432,1,Potentiels,2019-11-28,0,1,0.41,Mobile,Mobile Money,Oui,Joseph Munoz de la Chevalier,22,M,Maroua
315,C37616,Ventilateur,Électroménager,5,228798,1143990,1,Perdus,2020-05-31,0,5,0.14,Mobile,Carte bancaire,Non,Isaac Lucas,22,F,Yaoundé
316,C51477,Sirop toux,Santé,4,29614,118456,1,Potentiels,2020-06-30,0,1,0.25,Magasin,Mobile Money,Oui,Manon Camus,47,M,Douala
317,C29336,Recharge mobile,Services,2,16967,33934,1,À risque,2020-11-02,0,2,0.62,En ligne,Espèces,Non,Alice Meunier,28,M,Yaoundé
318,C18435,Lait en poudre,Alimentaire,3,955,2865,1,Fidèles,2020-12-29,1,3,0.23,En ligne,Mobile Money,Non,Guillaume Ferrand,63,F,Ngaoundéré
319,C26735,Peinture,Bricolage,2,52869,105738,1,Perdus,2022-07-31,0,2,0.5,Magasin,Mobile Money,Non,Étienne Laurent,25,M,Douala
